19538.420 0.000617375
19542.290 0.00061376
19546.170 0.000610145
19546.190 0.00172995
19550.060 0.00172633
19553.930 0.00172272
19557.810 0.00171911
19561.680 0.00171549
19565.550 0.00171188
19569.410 0.000588458
19573.280 0.000584843
19577.160 0.000581229
19577.170 0.00170103
19581.050 0.00169742
19584.920 0.0016938
19588.790 0.00169019
19592.670 0.00168657
19596.540 0.00168296
19600.410 0.00167934
19604.270 0.000555926
19608.140 0.000552312
19612.020 0.000548697
19615.890 0.000545082
19619.760 0.000541468
19623.640 0.000537853
19627.510 0.000534239
19631.380 0.000530624
19635.260 0.000527009
19639.130 0.000523395
19643.000 0.00051978
19646.880 0.000516166
19650.750 0.000512551
19654.620 0.000508936
19658.500 0.000505322
19662.370 0.000501707
19666.240 0.000498093
19670.120 0.000494478
19673.990 0.000490863
19674.010 0.00161067
19677.880 0.00160705
19681.750 0.00160344
19685.630 0.00159982
19689.500 0.00159621
19693.380 0.0015926
19697.250 0.00158898
19701.120 0.00158537
19705.000 0.00158175
19708.870 0.00157814
19712.740 0.00157452
19716.620 0.00157091
19720.490 0.00156729
19724.360 0.00156368
19728.240 0.00156006
19728.250 0.00267987
19732.130 0.00267625
19736.000 0.00267264
19739.870 0.00266902
19743.750 0.00266541
19747.620 0.0026618
19751.490 0.00265818
19755.370 0.00265457
19759.240 0.00265095
19763.110 0.00264734
19766.990 0.00264372
19767.000 0.00376353
19770.880 0.00375991
19774.750 0.0037563
19778.610 0.00263288
19782.480 0.00262926
19786.350 0.00262565
19786.370 0.00374545
19790.250 0.00374184
19794.120 0.00373822
19797.990 0.00373461
19801.870 0.00373099
19805.740 0.00372738
19809.610 0.00372377
19809.630 0.00484357
19813.500 0.00483996
19817.380 0.00483634
19821.250 0.00483273
19825.120 0.00482911
19825.140 0.00594892
19829.010 0.0059453
19832.890 0.00594169
19836.760 0.00593807
19836.780 0.00705788
19840.650 0.00705426
19844.520 0.00705065
19848.400 0.00704703
19852.290 0.00816322
19856.160 0.00815961
19856.180 0.00927941
19860.050 0.0092758
19863.930 0.00927218
19863.940 0.010392
19867.820 0.0103884
19871.690 0.0103848
19875.560 0.0103811
19879.440 0.0103775
19883.310 0.0103739
19887.180 0.0103703
19887.200 0.0114901
19891.080 0.0114865
19894.950 0.0114829
19898.820 0.0114793
19898.840 0.0125991
19902.710 0.0125954
19906.590 0.0125918
19910.460 0.0125882
19914.330 0.0125846
19914.350 0.0137044
19918.220 0.0137008
19922.100 0.0136972
19922.110 0.014817
19925.990 0.0148134
19929.860 0.0148098
19933.730 0.0148062
19937.630 0.0159223
19941.500 0.0159187
19945.390 0.0170349
19945.410 0.0181547
19949.280 0.0181511
19953.150 0.0181475
19953.170 0.0192673
19957.040 0.0192637
19960.920 0.0192601
19964.810 0.0203762
19968.680 0.0203726
19984.210 0.0225978
19988.080 0.0225942
19988.100 0.023714
19991.970 0.0237104
19995.850 0.0237067
19995.870 0.0248265
19999.740 0.0248229
19999.760 0.0259427
19999.770 0.0270626
20003.650 0.0270589
20003.660 0.0281787
20007.540 0.0281751
20007.570 0.0304147
20007.590 0.0315345
20011.460 0.0315309
20011.480 0.0326507
20015.350 0.0326471
20019.230 0.0326435
20019.240 0.0337633
20023.120 0.0337597
20027.010 0.0348759
20034.790 0.0371083
20038.680 0.0382245
20038.700 0.0393442
20042.570 0.0393406
20050.350 0.041573
20050.370 0.0426928
20054.260 0.043809
20054.280 0.0449288
20058.150 0.0449252
20058.170 0.046045
20062.040 0.0460414
20062.060 0.0471612
20062.080 0.048281
20065.950 0.0482774
20065.970 0.0493972
20065.990 0.050517
20069.890 0.052753
20073.820 0.0561088
20073.840 0.0572286
20077.750 0.0594646
20077.760 0.0605844
20081.640 0.0605808
20081.650 0.0617006
20081.670 0.0628204
20085.560 0.0639366
20085.580 0.0650564
20089.450 0.0650528
20089.470 0.0661726
20089.490 0.0672924
20093.360 0.0672888
20093.380 0.0684086
20093.390 0.0695284
20097.270 0.0695248
20097.290 0.0706446
20097.300 0.0717644
20101.180 0.0717607
20101.230 0.0751202
20101.260 0.0773598
20105.140 0.0773562
20105.170 0.0795958
20105.190 0.0807156
20105.210 0.0818354
20109.080 0.0818318
20109.110 0.0840714
20109.130 0.0851912
20113.040 0.0874272
20113.060 0.088547
20116.950 0.0896632
20116.970 0.090783
20117.070 0.0975018
20120.910 0.0952586
20120.930 0.0963784
20120.940 0.0974982
20124.820 0.0974946
20124.830 0.0986144
20128.710 0.0986108
20128.740 0.10085
20128.760 0.10197
20132.630 0.101967
20132.740 0.108685
20132.750 0.109805
20132.770 0.110925
20136.710 0.115401
20136.730 0.11652
20136.750 0.11764
20140.620 0.117637
20140.660 0.119876
20140.670 0.120996
20140.690 0.122116
20144.560 0.122112
20144.620 0.125472
20144.630 0.126591
20144.650 0.127711
20148.540 0.128827
20148.580 0.131067
20152.450 0.131063
20152.500 0.134423
20152.540 0.136662
20156.410 0.136659
20156.480 0.141138
20156.500 0.142258
20156.510 0.143378
20160.390 0.143374
20160.470 0.148973
20160.490 0.150093
20160.510 0.151213
20164.380 0.151209
20164.450 0.155688
20164.490 0.157928
20164.500 0.159048
20168.380 0.159044
20168.500 0.166883
20168.550 0.170242
20168.570 0.171362
20172.440 0.171358
20172.490 0.174718
20172.510 0.175837
20172.530 0.176957
20176.400 0.176954
20176.450 0.180313
20176.490 0.182553
20176.510 0.183672
20180.380 0.183669
20180.430 0.187028
20180.450 0.188148
20184.320 0.188145
20184.460 0.197103
20184.510 0.200462
20184.530 0.201582
20188.400 0.201579
