          2.22639538      1.02302484e+00      2.38589421e-02        60
          2.22641123      9.56480385e-01      2.20039780e-02        60
          2.22641579      9.89561232e-01      2.41915223e-02        60
          2.22642225      9.61850768e-01      1.97473535e-02        60
          2.22643166      9.74739304e-01      2.12328436e-02        60
          2.22643620      9.62802756e-01      2.40636097e-02        60
          2.22644275      9.66163660e-01      1.97681550e-02        60
          2.22645209      9.42878144e-01      2.26857563e-02        60
          2.22645662      9.43016133e-01      2.29139609e-02        60
          2.22646325      9.24213809e-01      1.89889347e-02        60
          2.22647252      9.80425034e-01      2.21109882e-02        60
          2.22647703      9.84946619e-01      2.35075641e-02        60
          2.22649295      9.25928956e-01      2.15895201e-02        60
          2.22649745      9.48069339e-01      2.39252308e-02        60
          2.22651338      9.87013113e-01      2.10789687e-02        60
          2.22651786      9.50689616e-01      2.62018173e-02        60
          2.22653381      9.27573564e-01      2.01149512e-02        60
          2.22653828      9.49119933e-01      2.55160038e-02        60
          2.22655870      9.82344100e-01      2.61054822e-02        60
          2.22657912      9.54180268e-01      2.48721254e-02        60
          2.22658628      9.56819034e-01      2.00802907e-02        60
          2.22659512      9.74922210e-01      2.24287666e-02        60
          2.22659955      1.01490834e+00      2.40628394e-02        60
          2.22660678      9.63860754e-01      2.02322489e-02        60
          2.22661997      9.57492978e-01      2.38026579e-02        60
          2.22662729      9.08286167e-01      2.04001062e-02        60
          2.22663600      9.73675039e-01      2.34318950e-02        60
          2.22664040      9.46205211e-01      2.27106825e-02        60
          2.22664780      9.11120558e-01      2.08060830e-02        60
          2.22666081      9.28480142e-01      2.24163107e-02        60
          2.22667690      9.14251333e-01      2.18026469e-02        60
          2.22668124      1.00024877e+00      2.23458632e-02        60
          2.22669734      1.04246316e+00      2.44597568e-02        60
          2.22670167      9.10672064e-01      2.26318785e-02        60
          2.22670933      1.00630928e+00      2.20749517e-02        60
          2.22671779      1.04401127e+00      2.57101461e-02        60
          2.22672210      9.61822626e-01      2.24230109e-02        60
          2.22672985      9.97046483e-01      2.19886193e-02        60
          2.22673824      1.05273581e+00      2.48231131e-02        60
          2.22674253      9.55871945e-01      2.31555382e-02        60
          2.22675869      9.82357748e-01      2.25610874e-02        60
          2.22676296      1.00356571e+00      2.28655112e-02        60
          2.22677089      9.53012914e-01      2.00072547e-02        60
          2.22677914      9.44545060e-01      1.95872732e-02        60
          2.22678340      9.83477555e-01      2.31337364e-02        60
          2.22679140      9.39265140e-01      2.00066365e-02        60
          2.22679959      1.00490435e+00      2.11334620e-02        60
          2.22680383      1.00533777e+00      2.20512194e-02        60
          2.22681192      9.08561614e-01      1.99951150e-02        60
          2.22682427      9.77121731e-01      2.20556336e-02        60
          2.22683244      9.60550740e-01      1.99904574e-02        60
          2.22684052      9.58402693e-01      2.16553310e-02        60
          2.22684471      9.55599372e-01      2.26049078e-02        60
          2.22685296      9.66729674e-01      2.00765815e-02        60
          2.22686097      9.97627030e-01      2.09284680e-02        60
          2.22686515      1.03892486e+00      2.43975469e-02        60
          2.22687348      9.61665017e-01      1.96011816e-02        60
          2.22688143      9.53786317e-01      2.12515386e-02        60
          2.22688559      1.02693840e+00      2.43767971e-02        60
          2.22689400      9.68988333e-01      1.90606535e-02        60
          2.22690189      9.66727989e-01      2.14183869e-02        60
          2.22690603      9.84048593e-01      2.39144574e-02        60
          2.22691453      9.51491486e-01      1.98396950e-02        60
          2.22692236      1.02600173e+00      2.12870945e-02        60
          2.22692648      9.98427586e-01      2.31222169e-02        60
          2.22693505      9.02515190e-01      2.00221936e-02        60
          2.22694282      9.43817581e-01      2.03300958e-02        60
          2.22694692      9.69490311e-01      2.29736972e-02        60
          2.22695558      9.87157850e-01      2.03774323e-02        60
          2.22696329      9.58291236e-01      2.07738576e-02        60
          2.22696737      9.34499665e-01      2.22046417e-02        60
          2.22697611      1.00193147e+00      2.05908330e-02        60
          2.22698375      9.85219333e-01      2.10760559e-02        60
          2.22698781      9.97433274e-01      2.23055444e-02        60
          2.22699665      1.02328242e+00      2.08284300e-02        60
          2.22700422      9.97524845e-01      2.20285420e-02        60
          2.22700825      9.38259790e-01      2.17478098e-02        60
          2.22701718      1.03084661e+00      2.17155840e-02        60
          2.22702469      1.01819659e+00      2.23735340e-02        60
          2.22702870      9.85779955e-01      2.19818058e-02        60
          2.22703771      1.03675961e+00      2.10438968e-02        60
          2.22704517      1.05553700e+00      2.30898800e-02        60
          2.22704915      9.99904782e-01      2.23854323e-02        60
          2.22705824      1.04330748e+00      2.08766951e-02        60
          2.22706565      1.04520234e+00      2.29293315e-02        60
          2.22706961      9.72780032e-01      2.34763179e-02        60
          2.22707877      1.07648234e+00      2.07638105e-02        60
          2.22708612      1.04307029e+00      2.13911291e-02        60
          2.22709006      9.63232373e-01      2.26843026e-02        60
          2.22709931      1.06516078e+00      2.10952427e-02        60
          2.22710660      1.00194683e+00      2.24428869e-02        60
          2.22711052      9.91428444e-01      2.34607804e-02        60
          2.22711984      1.03217911e+00      2.04511221e-02        60
          2.22713097      9.99386829e-01      2.45543666e-02        60
          2.22714756      1.00573687e+00      2.06565408e-02        60
          2.22715143      1.00311225e+00      2.51403611e-02        60
          2.22716092      1.01037928e+00      1.82522772e-02        60
          2.22716804      9.99179703e-01      1.99653365e-02        60
          2.22718146      9.99370848e-01      1.86022058e-02        60
          2.22718852      1.02822491e+00      1.98037128e-02        60
          2.22719235      9.43402835e-01      2.51060016e-02        60
          2.22720200      9.97650270e-01      1.83611863e-02        60
          2.22720900      9.30582737e-01      1.93759760e-02        60
          2.22721281      1.02647191e+00      2.49830594e-02        60
          2.22722255      9.97433480e-01      1.92471325e-02        60
          2.22722949      1.02692754e+00      2.03751815e-02        60
          2.22723328      1.01967613e+00      2.43600699e-02        60
          2.22724309      9.46532045e-01      1.90799945e-02        60
          2.22724999      9.89316662e-01      1.99901587e-02        60
          2.22726363      9.45043988e-01      2.11185992e-02        60
          2.22727048      9.41549502e-01      2.22069609e-02        60
          2.22727421      9.96787719e-01      2.31485902e-02        60
          2.22728418      9.23842367e-01      2.25013687e-02        60
          2.22729097      9.93568014e-01      2.25629628e-02        60
          2.22729468      1.02210460e+00      2.30712351e-02        60
          2.22730473      9.23768306e-01      2.33369926e-02        60
          2.22731146      9.37941884e-01      2.38711748e-02        60
          2.22731514      1.02004801e+00      2.30074843e-02        60
          2.22732527      8.94294191e-01      2.27476908e-02        60
          2.22733560      9.82997300e-01      2.31319951e-02        60
          2.22734582      9.44721022e-01      2.14037713e-02        60
          2.22735245      9.40979057e-01      2.28368158e-02        60
          2.22735608      9.70597720e-01      2.30330226e-02        60
          2.22736637      1.00708974e+00      1.93473649e-02        60
          2.22737294      1.02223834e+00      2.26225528e-02        60
          2.22737655      1.01481054e+00      2.36663585e-02        60
          2.22738692      1.01447320e+00      2.09061956e-02        60
          2.22739344      9.91731600e-01      2.19414840e-02        60
          2.22739702      9.93394663e-01      2.32612719e-02        60
          2.22741394      9.98060933e-01      2.14981469e-02        60
          2.22741750      9.72545877e-01      2.34580837e-02        60
          2.22742803      1.02515899e+00      1.96459198e-02        60
          2.22743445      1.02316828e+00      2.17331297e-02        60
          2.22743797      9.44636132e-01      2.18169915e-02        60
          2.22744859      1.00256720e+00      1.97715566e-02        60
          2.22745496      9.57832777e-01      2.03775745e-02        60
          2.22745845      9.43036572e-01      2.22976482e-02        60
          2.22746915      1.00850908e+00      1.99391097e-02        60
          2.22747546      1.00914884e+00      2.07346407e-02        60
          2.22747893      9.55701124e-01      2.15188055e-02        60
          2.22748970      1.01347674e+00      2.04391352e-02        60
          2.22749597      1.02827391e+00      2.08798566e-02        60
          2.22751026      1.02330635e+00      2.12063706e-02        60
          2.22751989      9.43505130e-01      2.26654538e-02        60
          2.22753082      9.79132441e-01      2.05490526e-02        60
          2.22753698      1.02352991e+00      2.20848077e-02        60
          2.22754038      9.94041899e-01      2.28860051e-02        60
          2.22755138      9.69767978e-01      2.02870926e-02        60
          2.22755749      1.02501962e+00      2.29741689e-02        60
          2.22756086      9.77892649e-01      2.33831870e-02        60
          2.22757194      9.57862662e-01      2.00934462e-02        60
          2.22757801      9.45677769e-01      2.22024413e-02        60
          2.22758135      9.81983022e-01      2.36719776e-02        60
          2.22759251      9.50107949e-01      2.02098362e-02        60
          2.22759852      8.77854014e-01      1.98702520e-02        60
          2.22760183      9.70441688e-01      2.36890079e-02        60
          2.22761307      9.77758521e-01      1.93896071e-02        60
          2.22762232      9.85989019e-01      2.36997536e-02        60
          2.22763363      9.37608275e-01      1.89060417e-02        60
          2.22763956      9.25419128e-01      1.89269311e-02        60
          2.22764281      1.02697792e+00      2.36209567e-02        60
          2.22765420      1.00582309e+00      1.80111866e-02        60
          2.22766008      9.79287461e-01      1.95955704e-02        60
          2.22766330      9.82734457e-01      2.41893408e-02        60
          2.22767478      9.37954332e-01      1.82790063e-02        60
          2.22768379      9.88929669e-01      2.33317368e-02        60
          2.22769535      9.91484558e-01      1.92988600e-02        60
          2.22770428      1.04573300e+00      2.39648608e-02        60
          2.22771592      9.44046459e-01      1.95296876e-02        60
          2.22773649      9.54409938e-01      2.15991966e-02        60
          2.22774217      8.91323669e-01      2.21608097e-02        60
          2.22776269      9.38945691e-01      2.21158917e-02        60
          2.22777763      1.01435960e+00      2.17204015e-02        60
          2.22778322      9.61015607e-01      2.20338796e-02        60
          2.22779821      9.69126062e-01      2.12640148e-02        60
          2.22781878      1.00359373e+00      2.08198025e-02        60
          2.22782428      9.49883317e-01      2.32065592e-02        60
          2.22782727      9.41993658e-01      2.28307932e-02        60
          2.22783936      1.01293676e+00      1.91951962e-02        60
          2.22784482      9.87043722e-01      2.28815951e-02        60
          2.22784777      9.50565900e-01      2.30271623e-02        60
          2.22786828      1.00555098e+00      2.24269363e-02        60
          2.22788053      1.08646390e+00      1.96660159e-02        60
          2.22788589      1.04203743e+00      2.09364539e-02        60
          2.22788878      9.74430247e-01      2.33960497e-02        60
          2.22790643      9.89510833e-01      2.09999498e-02        60
          2.22790929      9.32360172e-01      2.25274439e-02        60
          2.22792697      1.02680189e+00      2.04165396e-02        60
          2.22792980      1.01662590e+00      2.20965558e-02        60
          2.22794751      9.85433679e-01      2.04095838e-02        60
          2.22796286      9.35489888e-01      2.05115113e-02        60
          2.22796805      9.54406520e-01      2.01439292e-02        60
          2.22798344      9.51874750e-01      1.92639885e-02        60
          2.22798859      9.41347518e-01      2.03102653e-02        60
          2.22799133      1.04625494e+00      2.35698748e-02        60
          2.22800914      1.03539842e+00      2.13124116e-02        60
          2.22802969      9.73930370e-01      2.07441327e-02        60
          2.22804520      9.35347443e-01      2.05859352e-02        60
          2.22805024      8.93396562e-01      1.88081065e-02        60
          2.22806579      9.72437303e-01      1.81969374e-02        60
          2.22807339      1.01967168e+00      2.49354532e-02        60
          2.22809134      9.71658523e-01      2.26064647e-02        60
          2.22809390      9.55782580e-01      2.40680257e-02        60
          2.22810699      1.01583046e+00      1.76345849e-02        60
          2.22811189      9.29334932e-01      2.07360063e-02        60
          2.22811443      9.36400342e-01      2.30032432e-02        60
          2.22813495      9.58898538e-01      2.22490421e-02        60
          2.22815300      9.79614322e-01      2.04485439e-02        60
          2.22815547      9.88830828e-01      2.19887360e-02        60
          2.22816877      9.84177799e-01      2.00634400e-02        60
          2.22817356      1.01394561e+00      2.16611940e-02        60
          2.22817599      1.01960646e+00      2.12195876e-02        60
          2.22818937      1.04310655e+00      2.05659238e-02        60
          2.22819411      1.03360839e+00      2.26137906e-02        60
          2.22819652      9.79980091e-01      2.24258114e-02        60
          2.22820997      1.05262774e+00      2.14568472e-02        60
          2.22821467      1.02625320e+00      2.28783420e-02        60
          2.22821705      1.01580031e+00      2.25809086e-02        60
          2.22823056      1.06853051e+00      2.17743572e-02        60
          2.22823524      9.85261107e-01      2.26728782e-02        60
          2.22823758      9.72101722e-01      2.26137562e-02        60
          2.22825117      1.08459669e+00      1.96043735e-02        60
          2.22825581      1.06746933e+00      2.25118327e-02        60
          2.22825811      1.00736539e+00      2.25370306e-02        60
          2.22827177      1.13132034e+00      2.05804393e-02        60
          2.22827637      9.72753898e-01      2.19091160e-02        60
          2.22827864      9.87344283e-01      2.29562644e-02        60
          2.22829237      1.03043230e+00      1.99447092e-02        60
          2.22829694      1.01212829e+00      2.16576240e-02        60
          2.22829917      1.03498151e+00      2.42778588e-02        60
          2.22831297      1.03483235e+00      1.92729497e-02        60
          2.22831750      9.57434310e-01      2.12690198e-02        60
          2.22831970      1.00646204e+00      2.42720211e-02        60
          2.22833807      1.00825432e+00      2.05738200e-02        60
          2.22834024      1.03260800e+00      2.38198355e-02        60
          2.22835864      1.00369754e+00      2.02445719e-02        60
          2.22836076      1.03330990e+00      2.27413912e-02        60
          2.22839541      9.59028880e-01      1.99606460e-02        60
          2.22840184      1.00234964e+00      2.36149735e-02        60
          2.22842238      1.08250134e+00      2.37980525e-02        60
          2.22844095      9.79877564e-01      2.12808605e-02        60
          2.22844292      1.03575068e+00      2.33912951e-02        60
          2.22846153      9.67099596e-01      2.13873112e-02        60
          2.22846347      1.02182518e+00      2.33118756e-02        60
          2.22847786      9.67977739e-01      2.07382321e-02        60
          2.22848211      9.78954991e-01      2.11744165e-02        60
          2.22848401      1.01551522e+00      2.32186669e-02        60
          2.22849848      9.85406901e-01      2.13842723e-02        60
          2.22850269      1.00533723e+00      2.08336583e-02        60
          2.22850456      1.03823376e+00      2.32644056e-02        60
          2.22851909      9.77711870e-01      2.04587033e-02        60
          2.22852327      1.01527733e+00      2.19773354e-02        60
          2.22853971      9.94665930e-01      1.95686844e-02        60
          2.22854386      9.78822673e-01      2.20207689e-02        60
          2.22856034      1.03609871e+00      1.91831531e-02        60
          2.22856444      1.04439169e+00      2.21682430e-02        60
          2.22858096      9.89349791e-01      2.00307191e-02        60
          2.22858503      1.00360661e+00      2.11410796e-02        60
          2.22860562      1.02324175e+00      2.08663260e-02        60
          2.22862622      1.04618962e+00      2.13112573e-02        60
          2.22864282      1.03089577e+00      2.12516403e-02        60
          2.22864841      1.00445083e+00      2.13882845e-02        60
          2.22866345      1.06036054e+00      2.08782659e-02        60
          2.22866740      1.01139078e+00      2.18649586e-02        60
          2.22866897      9.96065224e-01      2.11994776e-02        60
          2.22868800      1.03074347e+00      2.21204290e-02        60
          2.22868952      1.04431633e+00      2.15497085e-02        60
          2.22870859      1.04202768e+00      2.34871773e-02        60
          2.22871008      1.04526415e+00      2.17338551e-02        60
          2.22872919      1.02901960e+00      2.13738996e-02        60
          2.22873064      1.01369930e+00      2.30040506e-02        60
          2.22874596      9.92418671e-01      1.82591273e-02        60
          2.22875120      1.05873148e+00      2.32596963e-02        60
          2.22876659      9.35024327e-01      1.81333703e-02        60
          2.22877039      9.40348778e-01      1.98988868e-02        60
          2.22877176      1.01474351e+00      2.37043682e-02        60
          2.22878723      9.99515062e-01      1.84729512e-02        60
          2.22879099      9.48923489e-01      1.92754241e-02        60
          2.22879233      9.75260962e-01      2.48746904e-02        60
          2.22880786      9.69220183e-01      1.83974227e-02        60
          2.22881159      9.34141375e-01      1.90610437e-02        60
          2.22881289      9.64947027e-01      2.40506927e-02        60
          2.22882850      9.68959349e-01      1.87172745e-02        60
          2.22883221      9.43936206e-01      1.93817663e-02        60
          2.22884913      9.07307221e-01      1.84928522e-02        60
          2.22885282      9.85147402e-01      2.04167112e-02        60
          2.22886977      9.46849211e-01      1.90151490e-02        60
          2.22887342      9.29456548e-01      2.12372377e-02        60
          2.22889403      9.88327426e-01      2.16009614e-02        60
          2.22891105      9.02131646e-01      2.02325927e-02        60
          2.22891574      9.48332045e-01      2.21864508e-02        60
          2.22893169      1.01375684e+00      1.98181228e-02        60
          2.22893632      9.80019272e-01      2.10048907e-02        60
          2.22895689      9.37651990e-01      2.12569908e-02        60
          2.22897297      9.72175489e-01      1.84273468e-02        60
          2.22897649      9.51247586e-01      2.17569864e-02        60
          2.22897747      9.70730452e-01      2.16115049e-02        60
          2.22899711      1.00844052e+00      2.18280827e-02        60
          2.22899805      9.21414651e-01      2.20310747e-02        60
          2.22901773      9.97852542e-01      2.07276709e-02        60
          2.22901863      9.33299683e-01      2.16849462e-02        60
          2.22903491      9.85111839e-01      1.86712127e-02        60
          2.22903920      1.02751921e+00      2.14003120e-02        60
          2.22905556      1.03271349e+00      1.90257963e-02        60
          2.22905978      9.50380986e-01      2.14831303e-02        60
          2.22907960      1.00306408e+00      1.96696827e-02        60
          2.22908036      9.58867245e-01      2.12571715e-02        60
          2.22909686      9.77258361e-01      1.97149376e-02        60
          2.22912153      9.95004215e-01      2.19433136e-02        60
          2.22913816      9.09954560e-01      1.91504666e-02        60
          2.22914148      9.74650713e-01      2.12964614e-02        60
          2.22916271      1.09132655e+00      2.23348728e-02        60
          2.22917947      9.62092008e-01      1.89635825e-02        60
          2.22918274      9.76660056e-01      1.99905876e-02        60
          2.22918330      9.76281997e-01      2.27203746e-02        60
          2.22920337      9.82144207e-01      1.96178525e-02        60
          2.22920389      9.80724172e-01      2.33321043e-02        60
          2.22922401      9.67019715e-01      2.00761657e-02        60
          2.22922448      1.02305455e+00      2.43817466e-02        60
          2.22924508      1.00983441e+00      2.38185982e-02        60
          2.22926211      9.61122507e-01      1.91842329e-02        60
          2.22926567      1.00665237e+00      2.36391108e-02        60
          2.22928277      9.81856299e-01      1.93044830e-02        60
          2.22928627      9.65646205e-01      2.26170356e-02        60
          2.22930343      1.01069203e+00      1.98921556e-02        60
          2.22930656      9.84523468e-01      1.94388230e-02        60
          2.22930687      9.66147729e-01      2.22521117e-02        60
          2.22932410      1.03192649e+00      1.98087579e-02        60
          2.22932747      9.91816550e-01      2.17168900e-02        60
          2.22934476      1.03692847e+00      2.07214566e-02        60
          2.22934807      9.65012718e-01      2.17766872e-02        60
          2.22936543      1.04462986e+00      2.14398127e-02        60
          2.22936849      1.01274030e+00      2.27072261e-02        60
          2.22936866      9.81208434e-01      2.14966343e-02        60
          2.22938609      1.02238552e+00      2.20270880e-02        60
          2.22940676      1.02929339e+00      2.09464168e-02        60
          2.22940987      9.76285742e-01      2.11674375e-02        60
          2.22942743      9.78511925e-01      2.07268218e-02        60
          2.22943048      9.80666878e-01      2.12857505e-02        60
          2.22944811      9.88339026e-01      1.92856649e-02        60
          2.22945108      9.35656623e-01      2.24352934e-02        60
          2.22945109      1.02184011e+00      1.97448388e-02        60
          2.22946878      1.02373127e+00      1.88801309e-02        60
          2.22947169      9.65292733e-01      2.30083432e-02        60
          2.22947175      1.01861052e+00      2.00660343e-02        60
          2.22948946      1.03581745e+00      1.86468329e-02        60
          2.22949230      1.01679979e+00      2.28613616e-02        60
          2.22949240      9.72672045e-01      1.95307896e-02        60
          2.22951013      1.02383746e+00      1.90177170e-02        60
          2.22951291      1.02209002e+00      2.25113678e-02        60
          2.22951305      1.00617411e+00      1.94236280e-02        60
          2.22953081      1.02266640e+00      2.03806824e-02        60
          2.22953353      1.00466355e+00      2.13240235e-02        60
          2.22953371      1.07732999e+00      1.94488924e-02        60
          2.22955148      9.65150652e-01      2.03133390e-02        60
          2.22955414      1.03794845e+00      2.15384828e-02        60
          2.22957216      9.96322196e-01      2.07021578e-02        60
          2.22957476      1.04237970e+00      2.22827257e-02        60
          2.22957503      1.01144384e+00      1.97476519e-02        60
          2.22959284      9.28067090e-01      2.05184164e-02        60
          2.22959537      1.01052516e+00      2.24296781e-02        60
          2.22959569      1.03774317e+00      1.97048473e-02        60
          2.22961352      9.59438138e-01      2.01109400e-02        60
          2.22961599      1.05402622e+00      2.34682697e-02        60
          2.22961636      9.48338257e-01      2.11701516e-02        60
          2.22963420      9.18466276e-01      1.91458630e-02        60
          2.22963661      1.05325462e+00      2.39628275e-02        60
          2.22963702      9.48856189e-01      2.08508827e-02        60
          2.22965488      1.00235526e+00      1.89092454e-02        60
          2.22965723      9.53117129e-01      2.36927342e-02        60
          2.22967786      9.32238487e-01      2.23867476e-02        60
          2.22967835      1.02341342e+00      2.02067193e-02        60
          2.22969626      9.86565997e-01      2.01492941e-02        60
          2.22969847      9.93010733e-01      2.27621839e-02        60
          2.22969902      9.26614000e-01      1.96001092e-02        60
          2.22971695      1.06200818e+00      2.13215990e-02        60
          2.22971909      9.66834348e-01      2.23456825e-02        60
          2.22971969      1.03155688e+00      2.06279794e-02        60
          2.22973764      1.05033721e+00      2.03429980e-02        60
          2.22974036      9.80948940e-01      2.10275468e-02        60
          2.22975832      1.06857488e+00      2.07635964e-02        60
          2.22976035      9.66168907e-01      2.10928355e-02        60
          2.22976104      1.01112892e+00      2.19067830e-02        60
          2.22977901      1.03491848e+00      2.12479196e-02        60
          2.22978098      9.77960346e-01      2.10509655e-02        60
          2.22978171      1.02535170e+00      2.17311830e-02        60
          2.22979971      9.97321443e-01      2.12997604e-02        60
          2.22980161      1.01238704e+00      2.16393493e-02        60
          2.22980238      1.04496046e+00      2.13615094e-02        60
          2.22982040      1.00958384e+00      2.06286233e-02        60
          2.22982224      1.01076390e+00      2.17453136e-02        60
          2.22984109      1.05610186e+00      2.05754223e-02        60
          2.22984375      1.07458846e+00      2.20447071e-02        60
          2.22986179      1.05526025e+00      1.96539049e-02        60
          2.22986351      1.01670188e+00      2.18224616e-02        60
          2.22986443      1.02909452e+00      2.17090679e-02        60
          2.22988248      1.01796627e+00      1.93680137e-02        60
          2.22988414      1.01818782e+00      2.19364057e-02        60
          2.22988511      9.65225685e-01      2.16101279e-02        60
          2.22990319      9.69115659e-01      1.90749144e-02        60
          2.22990478      1.01476779e+00      2.29831911e-02        60
          2.22992389      9.72098633e-01      1.91382315e-02        60
          2.22992542      9.96229014e-01      2.28318996e-02        60
          2.22992648      9.44794813e-01      1.94396667e-02        60
          2.22994459      1.04621808e+00      1.85692459e-02        60
          2.22994606      9.95691285e-01      2.27090097e-02        60
          2.22994716      9.76344823e-01      1.91981509e-02        60
          2.22996670      9.94064817e-01      2.42027447e-02        60
          2.22996785      1.00817141e+00      1.99440036e-02        60
          2.22998599      9.15113330e-01      1.86855415e-02        60
          2.22998854      9.46436377e-01      1.99311801e-02        60
          2.23000799      1.01006734e+00      2.23548088e-02        60
          2.23000924      1.00155830e+00      2.03518457e-02        60
          2.23002740      9.57782946e-01      1.92381308e-02        60
          2.23002993      9.65523499e-01      2.02439614e-02        60
          2.23005063      9.63176927e-01      2.13683799e-02        60
          2.23007132      9.38278352e-01      2.17071948e-02        60
          2.23009057      9.41306754e-01      2.39811946e-02        60
          2.23013095      1.04811758e+00      2.02685639e-02        60
          2.23013187      9.13072164e-01      2.39105301e-02        60
          2.23015253      9.76278563e-01      2.24546854e-02        60
          2.23019384      9.77926438e-01      2.16627466e-02        60
          2.23021450      1.03927913e+00      2.16787574e-02        60
          2.23023452      1.04667536e+00      2.00695269e-02        60
          2.23023516      1.02690960e+00      2.17656595e-02        60
          2.23025582      9.96848293e-01      2.15775091e-02        60
          2.23027648      1.07831382e+00      2.10609438e-02        60
          2.23027836      1.02977877e+00      2.10774789e-02        60
          2.23029714      1.01960620e+00      2.19945188e-02        60
          2.23031781      9.96452267e-01      2.35646072e-02        60
          2.23033847      1.03647727e+00      2.35658079e-02        60
          2.23035886      9.68457096e-01      1.85045472e-02        60
          2.23040047      9.77516693e-01      2.26587479e-02        60
          2.23040265      9.49201105e-01      1.91278801e-02        60
          2.23042104      9.61736567e-01      1.88956739e-02        60
          2.23044177      9.71164545e-01      1.86522608e-02        60
          2.23046250      9.62239246e-01      1.95805993e-02        60
